density,temperature,type,x,y
1.0,2200,rdf,1.24,0.0
1.0,2200,rdf,1.32,2.7318631141151344
1.0,2200,rdf,1.4000000000000001,11.536102045813191
1.0,2200,rdf,1.48,11.500137327875356
1.0,2200,rdf,1.56,1.87461436522559
1.0,2200,rdf,1.6400000000000001,0.4424924988564752
1.0,2200,rdf,1.72,0.0
1.0,2200,rdf,1.8,0.06122262903862362
1.0,2200,rdf,1.8800000000000001,0.0
1.0,2200,rdf,1.96,0.0
1.0,2200,rdf,2.04,0.0
1.0,2200,rdf,2.12,0.044137244190635694
1.0,2200,rdf,2.2,0.24591584004319783
1.0,2200,rdf,2.2800000000000002,1.335618002806083
1.0,2200,rdf,2.36,3.0631010807474364
1.0,2200,rdf,2.44,5.6311437918789355
1.0,2200,rdf,2.52,4.435874584606336
1.0,2200,rdf,2.6,2.318326509076641
1.0,2200,rdf,2.68,1.4362497839331152
1.0,2200,rdf,2.7600000000000002,1.87504802371778
1.0,2200,rdf,2.8400000000000003,2.434996079729506
1.0,2200,rdf,2.92,2.559341777849288
1.0,2200,rdf,3.0,1.9397372052265698
1.0,2200,rdf,3.08,1.505688440003641
1.0,2200,rdf,3.16,1.2913514800530908
1.0,2200,rdf,3.24,1.0582893144770302
1.0,2200,rdf,3.3200000000000003,1.1518906724634876
1.0,2200,rdf,3.4,1.3385826783085826
1.0,2200,rdf,3.48,1.4743254563801742
1.0,2200,rdf,3.56,2.1758301831078977
1.0,2200,rdf,3.64,2.2609198518692706
1.0,2200,rdf,3.72,2.9962092282289032
1.0,2200,rdf,3.8000000000000003,2.8439082459006566
1.0,2200,rdf,3.88,1.9635225808333194
1.0,2200,rdf,3.96,1.3536522331022522
1.0,2200,rdf,4.04,1.3248845788202779
1.0,2200,rdf,4.12,1.4024960187457973
1.0,2200,rdf,4.2,1.9006557410973688
1.0,2200,rdf,4.28,1.9169092478410878
1.0,2200,rdf,4.36,1.941137276714013
1.0,2200,rdf,4.44,1.6604841066005163
1.0,2200,rdf,4.5200000000000005,1.2429401910032043
1.0,2200,rdf,4.6000000000000005,1.1719575248219212
1.0,2200,rdf,4.68,1.5760697565678863
1.0,2200,rdf,4.76,1.4447353007339643
1.0,2200,rdf,4.84,1.6260319928837543
1.0,2200,rdf,4.92,1.8440437154909304
1.0,2200,rdf,5.0,1.9204126622868798
1.0,2200,rdf,5.08,1.9372809559755855
1.0,2200,rdf,5.16,1.5721820054915652
1.0,2200,rdf,5.24,1.5606704590232747
1.0,2200,rdf,5.32,1.1495844166417244
1.0,2200,rdf,5.4,1.1838106804215698
1.0,2200,rdf,5.48,1.0966492010091016
1.0,2200,rdf,5.5600000000000005,1.1487470884156232
1.0,2200,rdf,5.640000000000001,1.103916552291026
1.0,2200,rdf,5.72,1.1581443659351078
1.0,2200,rdf,5.8,1.0143645027372166
1.0,2200,rdf,5.88,1.067284153316375
1.0,2200,rdf,5.96,1.2510580064960577
1.0,2200,rdf,6.04,1.2616422580108382
1.0,2200,rdf,6.12,1.3454053694512678
1.0,2200,rdf,6.2,1.1612389166810377
1.0,2200,rdf,6.28,1.2525718723377324
1.0,2200,rdf,6.36,1.3291616487063138
1.0,2200,rdf,6.44,1.4876868968420935
1.0,2200,rdf,6.5200000000000005,1.344065136286685
1.0,2200,rdf,6.6000000000000005,1.2934618383244052
1.0,2200,rdf,6.680000000000001,1.1826384354148294
1.0,2200,rdf,6.76,1.046277896262094
1.0,2200,rdf,6.84,1.009225630171962
1.0,2200,rdf,6.92,0.9073097072489695
1.0,2200,rdf,7.0,0.9595685542161844
1.0,2200,rdf,7.08,0.930090470050314
1.0,2200,rdf,7.16,1.1145264854057166
1.0,2200,rdf,7.24,1.2414257828811026
1.0,2200,rdf,7.32,1.1070651303655337
1.0,2200,rdf,7.4,1.119487577018497
1.0,2200,rdf,7.48,1.1630408705216553
1.0,2200,rdf,7.5600000000000005,1.1038446185687312
1.0,2200,rdf,7.640000000000001,0.9788818380462968
1.0,2200,rdf,7.72,0.9553706123519005
1.0,2200,rdf,7.8,0.9521783605604517
