density,temperature,type,x,y
1.0,2100,rdf,1.8800000000000001,0.0
1.0,2100,rdf,1.96,0.0515891419440665
1.0,2100,rdf,2.04,0.0
1.0,2100,rdf,2.12,0.04409684131051905
1.0,2100,rdf,2.2,0.4913814613024075
1.0,2100,rdf,2.2800000000000002,2.2112837871125497
1.0,2100,rdf,2.36,4.590445713796626
1.0,2100,rdf,2.44,3.8283357698836635
1.0,2100,rdf,2.52,3.1209957890918267
1.0,2100,rdf,2.6,1.9643758254858499
1.0,2100,rdf,2.68,1.8212637203217668
1.0,2100,rdf,2.7600000000000002,1.457035704259524
1.0,2100,rdf,2.8400000000000003,1.0566564188242085
1.0,2100,rdf,2.92,0.9995541455027083
1.0,2100,rdf,3.0,1.4754934797261572
1.0,2100,rdf,3.08,1.1700190015540275
1.0,2100,rdf,3.16,1.0718330294014617
1.0,2100,rdf,3.24,0.9062747699208774
1.0,2100,rdf,3.3200000000000003,1.0069817108400934
1.0,2100,rdf,3.4,1.6459782774610268
1.0,2100,rdf,3.48,1.456609472093089
1.0,2100,rdf,3.56,1.7203038058473288
1.0,2100,rdf,3.64,2.1990131319056054
1.0,2100,rdf,3.72,2.3775858502311946
1.0,2100,rdf,3.8000000000000003,2.086368855883005
1.0,2100,rdf,3.88,1.6325766665037107
1.0,2100,rdf,3.96,0.9858712395617719
1.0,2100,rdf,4.04,1.1172275659386015
1.0,2100,rdf,4.12,1.0742626752540203
1.0,2100,rdf,4.2,1.0786741184618838
1.0,2100,rdf,4.28,0.9846274673756793
1.0,2100,rdf,4.36,1.1573602239008305
1.0,2100,rdf,4.44,1.2366823385862318
1.0,2100,rdf,4.5200000000000005,1.0380692050344797
1.0,2100,rdf,4.6000000000000005,1.1240493353111807
1.0,2100,rdf,4.68,1.4298337443576183
1.0,2100,rdf,4.76,1.714599449174998
1.0,2100,rdf,4.84,1.362247444426139
1.0,2100,rdf,4.92,1.4820728016276281
1.0,2100,rdf,5.0,1.1733921500901945
1.0,2100,rdf,5.08,1.267296632703024
1.0,2100,rdf,5.16,1.0273104847764098
1.0,2100,rdf,5.24,1.0322758436563348
1.0,2100,rdf,5.32,0.7703568938372644
1.0,2100,rdf,5.4,0.9720112944400225
1.0,2100,rdf,5.48,1.0758445177613112
1.0,2100,rdf,5.5600000000000005,0.9232857931365637
1.0,2100,rdf,5.640000000000001,0.928435024582408
1.0,2100,rdf,5.72,1.1570842098507694
1.0,2100,rdf,5.8,1.20198218700094
1.0,2100,rdf,5.88,1.135101180907644
