density,temperature,type,x,y
3.3,2100,rdf,1.8800000000000001,0.0
3.3,2100,rdf,1.96,0.0
3.3,2100,rdf,2.04,0.014444367847051186
3.3,2100,rdf,2.12,0.013374922482010852
3.3,2100,rdf,2.2,0.09935993537098929
3.3,2100,rdf,2.2800000000000002,0.49724306597975515
3.3,2100,rdf,2.36,1.4678708491249206
3.3,2100,rdf,2.44,2.4031060112375653
3.3,2100,rdf,2.52,2.2056311955042234
3.3,2100,rdf,2.6,2.0364279653952906
3.3,2100,rdf,2.68,1.5316649793692354
3.3,2100,rdf,2.7600000000000002,1.1679592066928963
3.3,2100,rdf,2.8400000000000003,1.03600996352128
3.3,2100,rdf,2.92,0.7473560012452486
3.3,2100,rdf,3.0,0.9484940879551433
3.3,2100,rdf,3.08,0.8111452875440512
3.3,2100,rdf,3.16,0.9692661458673574
3.3,2100,rdf,3.24,0.7731009602510793
3.3,2100,rdf,3.3200000000000003,0.627213197600859
3.3,2100,rdf,3.4,0.6760518577316091
3.3,2100,rdf,3.48,0.7595009926806978
3.3,2100,rdf,3.56,0.9154899178980279
3.3,2100,rdf,3.64,1.0344967413730586
3.3,2100,rdf,3.72,1.1772838927795202
3.3,2100,rdf,3.8000000000000003,1.2989304241267858
3.3,2100,rdf,3.88,1.1341070021490018
3.3,2100,rdf,3.96,0.9200694872402757
3.3,2100,rdf,4.04,0.9797589601506668
3.3,2100,rdf,4.12,0.8393726172796838
3.3,2100,rdf,4.2,0.8963106686544905
3.3,2100,rdf,4.28,0.9484450823935555
3.3,2100,rdf,4.36,0.9677223960157861
3.3,2100,rdf,4.44,0.9514619674184801
3.3,2100,rdf,4.5200000000000005,0.9651618907411272
3.3,2100,rdf,4.6000000000000005,1.0512103859008777
3.3,2100,rdf,4.68,1.0375380842609938
3.3,2100,rdf,4.76,1.1276629987363387
3.3,2100,rdf,4.84,1.14971959092791
3.3,2100,rdf,4.92,1.1772077052426981
3.3,2100,rdf,5.0,1.103768359616429
3.3,2100,rdf,5.08,1.0902446938390769
3.3,2100,rdf,5.16,1.045411846248164
3.3,2100,rdf,5.24,0.9458608842565327
3.3,2100,rdf,5.32,0.9197524989021952
3.3,2100,rdf,5.4,0.929812986538017
3.3,2100,rdf,5.48,0.9629212590094547
3.3,2100,rdf,5.5600000000000005,0.9179086265992477
3.3,2100,rdf,5.640000000000001,0.9430822797350169
3.3,2100,rdf,5.72,0.8819757189415409
3.3,2100,rdf,5.8,1.0472473548344092
3.3,2100,rdf,5.88,0.9041833817603724
3.3,2100,rdf,5.96,0.9934673292927325
3.3,2100,rdf,6.04,0.9887478511056752
3.3,2100,rdf,6.12,0.9422010878882086
3.3,2100,rdf,6.2,1.054107784300366
3.3,2100,rdf,6.28,1.0274229547957088
3.3,2100,rdf,6.36,1.0314639206107394
3.3,2100,rdf,6.44,1.007446549064852
3.3,2100,rdf,6.5200000000000005,1.0012606444559926
3.3,2100,rdf,6.6000000000000005,0.945391975301131
3.3,2100,rdf,6.680000000000001,1.0697367483702176
3.3,2100,rdf,6.76,0.9972068972295604
3.3,2100,rdf,6.84,1.0344112965220673
3.3,2100,rdf,6.92,1.0143991192156763
3.3,2100,rdf,7.0,1.0453297637030958
3.3,2100,rdf,7.08,1.09979749972423
3.3,2100,rdf,7.16,1.0296235839501493
3.3,2100,rdf,7.24,0.979469344586534
3.3,2100,rdf,7.32,0.9604213556226809
3.3,2100,rdf,7.4,1.0341838752097943
3.3,2100,rdf,7.48,0.9487851890896383
3.3,2100,rdf,7.5600000000000005,0.9824574745027613
3.3,2100,rdf,7.640000000000001,1.0196685812982287
3.3,2100,rdf,7.72,0.9350950877945454
3.3,2100,rdf,7.8,0.9634432353117921
